  -0.847915091368291E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.135850766396868E-011,    0.135850974814077E-011,   -0.135847639654746E-011,   -0.135844304495428E-011,   -0.271695279309499E-011,   -0.135850766396868E-011,    0.135850974814077E-011,    0.135850974814077E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.860008359897771E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.137788310698105E-011,    0.137788530046690E-011,   -0.137785019959963E-011,   -0.137781509873249E-011,   -0.275570039919933E-011,   -0.137788310698105E-011,    0.137788530046690E-011,    0.137788530046690E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.870546288984868E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.139476662382072E-011,    0.139476892427922E-011,   -0.139473211160107E-011,   -0.139469529892306E-011,   -0.278946422320221E-011,   -0.139476662382072E-011,    0.139476892427922E-011,    0.139476892427922E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.880721765500585E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.141106943028433E-011,    0.141107183504930E-011,   -0.141103335322542E-011,   -0.141099487140169E-011,   -0.282206670645092E-011,   -0.141106943028433E-011,    0.141107183504930E-011,    0.141107183504930E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.890809825088712E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.142723218235567E-011,    0.142723468845896E-011,   -0.142719458498675E-011,   -0.142715448151469E-011,   -0.285438916997358E-011,   -0.142723218235567E-011,    0.142723468845896E-011,    0.142723468845896E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.900999597455295E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.144355789951071E-011,    0.144356050370388E-011,   -0.144351883056588E-011,   -0.144347715742804E-011,   -0.288703766113184E-011,   -0.144355789951071E-011,    0.144356050370388E-011,    0.144356050370388E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.911003369609483E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.145958561497818E-011,    0.145958831375267E-011,   -0.145954512709404E-011,   -0.145950194043559E-011,   -0.291909025418817E-011,   -0.145958561497818E-011,    0.145958831375267E-011,    0.145958831375267E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.920093383010940E+007,                       NaN,    0.000000000000000E+000,    0.000000000000000E+000,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.147414933127104E-011,    0.147415212087668E-011,   -0.147410748070886E-011,   -0.147406284054125E-011,   -0.294821496141783E-011,   -0.147414933127104E-011,    0.147415212087668E-011,    0.147415212087668E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.929432606924558E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.148911233079626E-011,    0.148911520725806E-011,   -0.148906917719010E-011,   -0.148902314712236E-011,   -0.297813835438031E-011,   -0.148911233079626E-011,    0.148911520725806E-011,    0.148911520725806E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.939267687595820E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.150486978461494E-011,    0.150487274374807E-011,   -0.150482539074719E-011,   -0.150477803774655E-011,   -0.300965078149450E-011,   -0.150486978461494E-011,    0.150487274374807E-011,    0.150487274374807E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
